mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_poly__degree,param_regressor,param_selector,param_regressor__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.009722137451171875,0.002230880015600901,0.001381826400756836,6.015587545476077e-05,3,Lasso(max_iter=5000),passthrough,0.012414792399886583,"OrderedDict({'poly__degree': 3, 'regressor': Lasso(max_iter=5000), 'regressor__alpha': 0.012414792399886583, 'selector': 'passthrough'})",-0.6268422562661308,-0.38078847965707424,-0.4594648464336218,-0.3269042333060604,-0.28503858907035023,-0.41580768094664744,0.1205589174886084,11
0.00944986343383789,0.0012149250999741506,0.002170276641845703,0.000454124033255621,4,Ridge(),passthrough,329.5427226086402,"OrderedDict({'poly__degree': 4, 'regressor': Ridge(), 'regressor__alpha': 329.5427226086402, 'selector': 'passthrough'})",-0.5051111173143198,-0.41992226013777645,-0.6102583069369221,-0.35091283624362757,-0.28554971834520254,-0.4343508477955697,0.11424737367937898,12
0.004552125930786133,0.0005558401189532309,0.0015386581420898438,0.00015311497312224748,3,Ridge(),passthrough,8.287468701009008,"OrderedDict({'poly__degree': 3, 'regressor': Ridge(), 'regressor__alpha': 8.287468701009008, 'selector': 'passthrough'})",-0.7259083942493281,-0.36847851782622976,-0.47732265026155635,-0.3718992635910073,-0.2824307127335831,-0.4452079077323409,0.15335063848022246,13
0.10313210487365723,0.02027535398508194,0.002492666244506836,0.0002259170720685075,3,Lasso(max_iter=5000),passthrough,0.001,"OrderedDict({'poly__degree': 3, 'regressor': Lasso(max_iter=5000), 'regressor__alpha': 0.001, 'selector': 'passthrough'})",-0.7642260964919972,-0.3600731202291842,-0.4821379684437054,-0.3782980873063707,-0.29837127554183546,-0.45662130960261854,0.16478528945149656,14
0.012204742431640625,0.005105711894597031,0.0013171672821044923,0.0006118358802474204,2,Lasso(max_iter=5000),passthrough,0.0017056383854788342,"OrderedDict({'poly__degree': 2, 'regressor': Lasso(max_iter=5000), 'regressor__alpha': 0.0017056383854788342, 'selector': 'passthrough'})",-0.5288466636266309,-0.43885840828257644,-0.6211098400914794,-0.3977157034549466,-0.31517998564426153,-0.46034212021997895,0.10582513452866536,15
0.002820253372192383,0.0003490955089255101,0.001028156280517578,0.00013866352411683242,2,Ridge(),passthrough,7.531683894496764,"OrderedDict({'poly__degree': 2, 'regressor': Ridge(), 'regressor__alpha': 7.531683894496764, 'selector': 'passthrough'})",-0.527615642932203,-0.4468045345508325,-0.6257113558013231,-0.4023398898234829,-0.3102661829317905,-0.4625475212079264,0.10762778811898718,16
0.31081376075744627,0.016887421082332644,0.0035892009735107424,0.001033784634951257,2,Lasso(max_iter=5000),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",0.001,"OrderedDict({'poly__degree': 2, 'regressor': Lasso(max_iter=5000), 'regressor__alpha': 0.001, 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.5417064643234147,-0.43192079816436196,-0.6335561425314087,-0.40029252366461887,-0.3087133192932875,-0.46323784959541825,0.11312501636501514,17
0.002857351303100586,0.0003270412113551221,0.0008965969085693359,3.6538174253586666e-05,2,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.5455710080864293,-0.4251008161200135,-0.6254711775501492,-0.40294342095402547,-0.3591026855374744,-0.4716378216496183,0.09867075339196268,18
0.0025771141052246095,0.00018825826913117772,0.0012631893157958984,0.00037382407420676647,2,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.5455710080864293,-0.4251008161200135,-0.6254711775501492,-0.40294342095402547,-0.3591026855374744,-0.4716378216496183,0.09867075339196268,18
0.0035376548767089844,0.0007054112220778681,0.0014082431793212891,0.00040038121444267293,2,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.5455710080864293,-0.4251008161200135,-0.6254711775501492,-0.40294342095402547,-0.3591026855374744,-0.4716378216496183,0.09867075339196268,18
0.9255919933319092,0.08909109448335177,0.005176067352294922,0.0032446200320301517,3,Ridge(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",39.14841150089035,"OrderedDict({'poly__degree': 3, 'regressor': Ridge(), 'regressor__alpha': 39.14841150089035, 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.6341370254895158,-0.41724162361944966,-0.5816428609413334,-0.45634556149995725,-0.27730353954534065,-0.47333412221911936,0.12605659484665538,21
0.24339327812194825,0.03057865826450623,0.004293107986450195,0.0018567868336274382,2,LinearRegression(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.5539679057662965,-0.43431609181186354,-0.6317542088351746,-0.42292934023977213,-0.3253182271064314,-0.4736571547519076,0.10730327403368696,22
0.25612635612487794,0.012471679968806815,0.0016437053680419921,0.00022047139294714758,2,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-0.5644766342216329,-0.42509563069329853,-0.6237568164233482,-0.40293815627107954,-0.35937639146033157,-0.47512872581393817,0.1011797903749669,23
0.3225571632385254,0.007061078262421851,0.0019861698150634766,0.0005258366078242131,2,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-0.5644766342216329,-0.42509563069329853,-0.6237568164233482,-0.40293815627107954,-0.35937639146033157,-0.47512872581393817,0.1011797903749669,23
0.2814824104309082,0.009438611109149658,0.0015481472015380859,0.0003200567663571617,2,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 2, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-0.5644766342216329,-0.42509563069329853,-0.6237568164233482,-0.40293815627107954,-0.35937639146033157,-0.47512872581393817,0.1011797903749669,23
0.5004204750061035,0.020381572539754887,0.003171348571777344,0.00012537259514626203,3,LinearRegression(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.8420380404074691,-0.4193763004287269,-0.4878439921674591,-0.33915488657376736,-0.29786296639490145,-0.4772552371944648,0.19379467497180167,26
0.5341677188873291,0.02111783191440464,0.0037723541259765624,0.0019509592111187878,3,LinearRegression(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.8420380404074691,-0.4193763004287269,-0.4878439921674591,-0.33915488657376736,-0.29786296639490145,-0.4772552371944648,0.19379467497180167,26
0.4863999843597412,0.016631987626142514,0.0032083988189697266,0.0005245103618262006,3,LinearRegression(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.8420380404074691,-0.4193763004287269,-0.4878439921674591,-0.33915488657376736,-0.29786296639490145,-0.4772552371944648,0.19379467497180167,26
0.4871214389801025,0.020143681498376847,0.0034918785095214844,0.0005826575264059658,3,LinearRegression(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.8420380404074691,-0.4193763004287269,-0.4878439921674591,-0.33915488657376736,-0.29786296639490145,-0.4772552371944648,0.19379467497180167,26
0.016357040405273436,0.0011810919095005755,0.0017890453338623047,0.00019211534175350077,4,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.7471978217803414,-0.1799117373772908,-0.7375091965099345,-0.6547562375215313,-0.13328597135845222,-0.49053219290951,0.2749379393199074,30
0.01681365966796875,0.0017868193433663033,0.0033487319946289063,0.0020522806367972365,4,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.7471978217803414,-0.1799117373772908,-0.7375091965099345,-0.6547562375215313,-0.13328597135845222,-0.49053219290951,0.2749379393199074,30
0.015659475326538087,0.0003746195986738217,0.001920938491821289,0.00035850782219961247,4,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.7471978217803414,-0.1799117373772908,-0.7375091965099345,-0.6547562375215313,-0.13328597135845222,-0.49053219290951,0.2749379393199074,30
0.016481828689575196,0.0007202280526243045,0.0017861366271972657,0.00010494757968095638,4,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-0.7471978217803414,-0.1799117373772908,-0.7375091965099345,-0.6547562375215313,-0.13328597135845222,-0.49053219290951,0.2749379393199074,30
9.190311622619628,0.2323782069908544,0.002163982391357422,0.00044117989695390973,4,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-0.5489847570616978,-0.26912966287432283,-0.6172014979191492,-0.7289451933776842,-0.42902190410996993,-0.5186566030685648,0.15820888570496874,34
8.878828620910644,0.11492677142355645,0.0032013416290283202,0.0013400516369803663,4,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-0.5489847570616978,-0.26912966287432283,-0.6172014979191492,-0.7289451933776842,-0.42902190410996993,-0.5186566030685648,0.15820888570496874,34
13.762555694580078,1.4671374461026767,0.0025393486022949217,0.0003560265101986821,4,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 4, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-0.5489847570616978,-0.26912966287432283,-0.6172014979191492,-0.7289451933776842,-0.42902190410996993,-0.5186566030685648,0.15820888570496874,34
1.6763989448547363,0.015288064378649217,0.0019921302795410157,0.0006777544133462495,3,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-1.017945750877876,-0.4248160304042257,-0.46012253212853116,-0.4923657744308138,-0.36042524350603805,-0.5511350662694969,0.23747676165003004,37
1.471785593032837,0.042579265584398174,0.002164125442504883,0.0007810993789786696,3,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-1.017945750877876,-0.4248160304042257,-0.46012253212853116,-0.4923657744308138,-0.36042524350603805,-0.5511350662694969,0.23747676165003004,37
1.428838586807251,0.020008157368601332,0.0016547679901123048,0.00013804625969401132,3,LinearRegression(),"RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')",,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
      estimator=LinearRegression(), scoring='neg_mean_squared_error')})",-1.017945750877876,-0.4248160304042257,-0.46012253212853116,-0.4923657744308138,-0.36042524350603805,-0.5511350662694969,0.23747676165003004,37
0.08154635429382324,0.028482896775730987,0.03496232032775879,0.058692458846632545,6,Ridge(),passthrough,4.596987529494217,"OrderedDict({'poly__degree': 6, 'regressor': Ridge(), 'regressor__alpha': 4.596987529494217, 'selector': 'passthrough'})",-0.6249483008671278,-0.08268119329213316,-1.9269689160939216,-0.08361397306796775,-0.09263350955299873,-0.5621691785748297,0.7135835058295457,40
0.0038172721862792967,0.00036276470450826825,0.0014672279357910156,0.0003815136228577707,3,Ridge(),passthrough,1000.0,"OrderedDict({'poly__degree': 3, 'regressor': Ridge(), 'regressor__alpha': 1000.0, 'selector': 'passthrough'})",-0.677693814856565,-0.6059899524043795,-0.5589349503692891,-0.5800950146278678,-0.4004120613164507,-0.5646251587149104,0.09135995121368261,41
0.008554029464721679,0.002169428909073749,0.0018307685852050782,0.0002775067067681641,3,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-1.0275510356970763,-0.42455708886080235,-0.5672285042112678,-0.48097982063554706,-0.383188833584151,-0.5767010565977689,0.23371467873931906,42
0.005681371688842774,0.0008720478412510602,0.001465606689453125,0.00017690359097642517,3,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-1.0275510356970763,-0.42455708886080235,-0.5672285042112678,-0.48097982063554706,-0.383188833584151,-0.5767010565977689,0.23371467873931906,42
0.00493917465209961,0.0006318151473722353,0.001130056381225586,6.654849807291006e-05,3,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-1.0275510356970763,-0.42455708886080235,-0.5672285042112678,-0.48097982063554706,-0.383188833584151,-0.5767010565977689,0.23371467873931906,42
0.004896736145019532,0.0003245729555801136,0.0012013912200927734,3.357285784539633e-05,3,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-1.0275510356970763,-0.42455708886080235,-0.5672285042112678,-0.48097982063554706,-0.383188833584151,-0.5767010565977689,0.23371467873931906,42
0.005810260772705078,0.0003198665099424289,0.001336669921875,7.381195857844437e-05,3,LinearRegression(),passthrough,,"OrderedDict({'poly__degree': 3, 'regressor': LinearRegression(), 'selector': 'passthrough'})",-1.0275510356970763,-0.42455708886080235,-0.5672285042112678,-0.48097982063554706,-0.383188833584151,-0.5767010565977689,0.23371467873931906,42
5.07402081489563,0.19809696077027783,0.004675531387329101,0.0014694314910020361,6,Lasso(max_iter=5000),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",0.004149411056628574,"OrderedDict({'poly__degree': 6, 'regressor': Lasso(max_iter=5000), 'regressor__alpha': 0.004149411056628574, 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.8423973965635189,-0.4452568833473533,-0.8401194882271086,-0.4545504881189806,-0.6224763243133741,-0.6409601161140671,0.1752891261540615,47
4.7399742126464846,0.178005278802009,0.006716012954711914,0.004329731490353749,6,Ridge(),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",1.394714582574918,"OrderedDict({'poly__degree': 6, 'regressor': Ridge(), 'regressor__alpha': 1.394714582574918, 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-0.9858830129760098,-0.42439679699519733,-0.8498473478244157,-0.4476651196509783,-0.6087779876119779,-0.6633140530117158,0.22154254856234676,48
7.092288780212402,1.6575195898257664,0.020984792709350587,0.029935983510051296,6,Lasso(max_iter=5000),"EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))",0.0010005556808689864,"OrderedDict({'poly__degree': 6, 'regressor': Lasso(max_iter=5000), 'regressor__alpha': 0.0010005556808689864, 'selector': EstimatorWrapper(estimator=Pipeline(steps=[('high_corr',
                                            DropHighlyCorrelated(threshold=0.95)),
                                           ('corr_filter',
                                            DropLowTargetCorrelation(threshold=0.01)),
                                           ('rfe',
                                            RFECV(cv=KFold(n_splits=5, random_state=None, shuffle=False),
                                                  estimator=LinearRegression(),
                                                  scoring='neg_mean_squared_error'))]))})",-1.1040248671249702,-0.41917012838276896,-0.894970260900673,-0.4814020106693646,-0.5911076283905329,-0.698134979093662,0.2606684295049181,49
